date_ymd,week,tray_id,recorded_by,typed_by,spp,cum_germ,sown_seeds,cum_germ_perc,comment
2023-04-19,4,M1-D2-R4,GX,GX,RUHI,35,200,0.18,
2023-04-19,4,M1-D2-R4,GX,GX,CIAR,3,20,0.15,
2023-04-19,4,M1-D1-H4,GX,GX,HEHE,1,48,0.02,
2023-04-19,4,M1-D1-H4,GX,GX,CIAR,2,20,0.10,
2023-04-19,4,M2-D3-2,GX,GX,MOFI,58,200,0.29,
2023-04-19,4,M2-D3-2,GX,GX,HEHE,5,200,0.03,
2023-04-19,4,M2-D3-2,GX,GX,CIAR,3,20,0.15,
2023-04-19,4,M1-D2-A5,GX,GX,ANGE,8,200,0.04,
2023-04-19,4,M1-D2-A5,GX,GX,CIAR,4,20,0.20,
2023-04-19,4,M1-D1-M1,GX,GX,MOFI,9,48,0.19,
2023-04-19,4,M1-D1-M1,GX,GX,CIAR,2,20,0.10,
2023-04-19,4,M2-D3-3,GX,GX,ANGE,38,200,0.19,
2023-04-19,4,M2-D3-3,GX,GX,OEBI,71,200,0.36,
2023-04-19,4,M2-D3-3,GX,GX,CIAR,5,20,0.25,
2023-04-19,4,M4-D1-1,GX,JD,ANGE,0,12,0.00,
2023-04-19,4,M4-D1-1,GX,JD,MOFI,3,12,0.25,
2023-04-19,4,M4-D1-1,GX,JD,HEHE,0,12,0.00,
2023-04-19,4,M4-D1-1,GX,JD,RUHI,1,12,0.08,
2023-04-19,4,M4-D1-1,GX,JD,CIAR,2,20,0.10,
2023-04-19,4,M1-D1-O1,GX,GX,OEBI,16,48,0.33,
2023-04-19,4,M1-D1-O1,GX,GX,CIAR,4,20,0.20,
2023-04-19,4,M1-D3-O1,GX,GX,OEBI,117,400,0.29,
2023-04-19,4,M1-D3-O1,GX,GX,CIAR,6,20,0.30,
2023-04-19,4,M1-D2-M3,GX,GX,MOFI,76,200,0.38,
2023-04-19,4,M1-D2-M3,GX,GX,CIAR,7,20,0.35,
2023-04-19,4,M1-D2-M2,GX,GX,MOFI,37,200,0.19,
2023-04-19,4,M1-D2-M2,GX,GX,CIAR,3,20,0.15,
2023-04-19,4,M4-D2-5,GX,GX,MOFI,5,50,0.10,
2023-04-19,4,M4-D2-5,GX,GX,RUHI,3,50,0.06,
2023-04-19,4,M4-D2-5,GX,GX,OEBI,10,50,0.20,
2023-04-19,4,M4-D2-5,GX,GX,HEHE,2,50,0.04,
2023-04-19,4,M4-D2-5,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M2-D1-3,GX,GX,ANGE,2,24,0.08,
2023-04-18,4,M2-D1-3,GX,GX,CIAR,1,20,0.05,
2023-04-18,4,M2-D1-2,GX,GX,OEBI,2,24,0.08,
2023-04-18,4,M2-D1-2,GX,GX,RUHI,3,24,0.13,
2023-04-18,4,M2-D1-2,GX,GX,CIAR,1,20,0.05,
2023-04-25,5,M4-D3-1,GX,GX,HEHE,5,100,0.05,
2023-04-25,5,M4-D3-1,GX,GX,RUHI,17,100,0.17,
2023-04-25,5,M4-D3-1,GX,GX,MOFI,34,100,0.34,
2023-04-25,5,M4-D3-1,GX,GX,ANGE,4,100,0.04,
2023-04-25,5,M4-D3-1,GX,GX,CIAR,5,20,0.25,
2023-04-25,5,M1-D2-M5,GX,GX,MOFI,53,200,0.27,
2023-04-25,5,M4-D3-4,GX,GX,OEBI,41,100,0.41,
2023-04-25,5,M4-D3-4,GX,GX,HEHE,9,100,0.09,
2023-04-25,5,M4-D3-4,GX,GX,ANGE,9,100,0.09,
2023-04-25,5,M4-D3-4,GX,GX,RUHI,30,100,0.3,
2023-04-25,5,M4-D3-4,GX,GX,CIAR,6,20,0.30,
2023-04-25,5,M1-D3-R2,GX,GX,RUHI,81,400,0.20,
2023-04-25,5,M1-D3-R2,GX,GX,CIAR,7,20,0.35,
2023-04-25,5,M1-D1-H4,GX,GX,HEHE,1,48,0.02,
2023-04-25,5,M1-D1-H4,GX,GX,CIAR,6,20,0.30,
2023-04-25,5,M1-D3-H3,GX,GX,HEHE,45,400,0.11,
2023-04-25,5,M1-D3-H3,GX,GX,CIAR,7,20,0.35,
2023-04-25,5,M1-D1-A4,GX,GX,ANGE,6,48,0.13,
2023-04-25,5,M1-D1-A4,GX,GX,CIAR,5,20,0.25,
2023-04-25,5,M1-D2-R2,GX,GX,RUHI,23,200,0.12,
2023-04-25,5,M1-D2-R2,GX,GX,CIAR,2,20,0.10,
2023-04-25,5,M4-D2-2,GX,GX,OEBI,29,50,0.58,
2023-04-25,5,M4-D2-2,GX,GX,ANGE,4,50,0.08,
2023-04-25,5,M4-D2-2,GX,GX,MOFI,6,50,0.12,
2023-04-25,5,M4-D2-2,GX,GX,HEHE,1,50,0.02,
2023-04-25,5,M4-D2-2,GX,GX,CIAR,3,20,0.15,
2023-04-25,5,S08,GX,GX,-,0,,,
2023-04-25,5,M2-D2-3,GX,GX,OEBI,38,100,0.38,
2023-04-25,5,M2-D2-3,GX,GX,ANGE,14,100,0.14,
2023-04-25,5,M2-D2-3,GX,GX,CIAR,4,20,0.20,
2023-04-25,5,M1-D2-M1,GX,GX,MOFI,69,200,0.35,
2023-04-25,5,M1-D2-M1,GX,GX,CIAR,7,20,0.35,
2023-04-25,5,M1-D3-A4,GX,GX,ANGE,73,400,0.18,
2023-04-25,5,M1-D3-A4,GX,GX,CIAR,2,20,0.10,
2023-04-25,5,M1-D3-H5,GX,GX,HEHE,47,400,0.12,
2023-04-25,5,M1-D3-H5,GX,GX,CIAR,6,20,0.30,
2023-04-25,5,M1-D3-A2,GX,GX,ANGE,66,400,0.17,
2023-04-25,5,M1-D3-A2,GX,GX,CIAR,9,20,0.45,
2023-04-25,5,S01,GX,GX,-,0,,,
2023-04-25,5,M2-D2-2,GX,GX,OEBI,30,100,0.3,
2023-04-25,5,M2-D2-2,GX,GX,MOFI,34,100,0.34,
2023-04-25,5,M2-D2-2,GX,GX,CIAR,4,20,0.20,
2023-04-25,5,M2-D1-5,GX,GX,HEHE,2,24,0.08,
2023-04-25,5,M2-D1-5,GX,GX,MOFI,7,24,0.29,
2023-04-25,5,M2-D1-5,GX,GX,CIAR,5,20,0.25,
2023-04-25,5,M4-D3-2,GX,GX,OEBI,24,100,0.24,
2023-04-25,5,M4-D3-2,GX,GX,MOFI,13,100,0.13,
2023-04-25,5,M4-D3-2,GX,GX,ANGE,13,100,0.13,
2023-04-25,5,M4-D3-2,GX,GX,HEHE,7,100,0.07,
2023-04-25,5,M4-D3-2,GX,GX,CIAR,5,20,0.25,
2023-04-25,5,M4-D3-3,GX,GX,MOFI,6,100,0.06,
2023-04-25,5,M4-D3-3,GX,GX,OEBI,39,100,0.39,
2023-04-25,5,M4-D3-3,GX,GX,RUHI,23,100,0.23,
2023-04-25,5,M4-D3-3,GX,GX,ANGE,15,100,0.15,
2023-04-25,5,M4-D3-3,GX,GX,CIAR,5,20,0.25,
2023-04-25,5,M1-D2-R1,GX,GX,RUHI,50,200,0.25,
2023-04-25,5,M1-D2-R1,GX,GX,CIAR,5,20,0.25,
2023-04-25,5,M4-D2-3,JD,GX,OEBI,14,50,0.28,
2023-04-25,5,M4-D2-3,JD,GX,RUHI,8,50,0.16,
2023-04-25,5,M4-D2-3,JD,GX,MOFI,9,50,0.18,
2023-04-25,5,M4-D2-3,JD,GX,ANGE,7,50,0.14,
2023-04-25,5,M4-D2-3,JD,GX,CIAR,4,20,0.20,
2023-04-25,5,M1-D2-O4,JD,GX,OEBI,88,200,0.44,
2023-04-25,5,M1-D2-O4,JD,GX,CIAR,4,20,0.20,
2023-04-25,5,M1-D3-A1,JD,GX,ANGE,74,400,0.19,
2023-04-25,5,M1-D3-A1,JD,GX,CIAR,6,20,0.30,
2023-04-25,5,M1-D1-M2,JD,GX,MOFI,18,48,0.38,
2023-04-25,5,M1-D1-M2,JD,GX,CIAR,6,20,0.30,
2023-04-25,5,M2-D3-4,JD,GX,OEBI,62,200,0.31,
2023-04-25,5,M2-D3-4,JD,GX,HEHE,7,200,0.04,
2023-04-25,5,M2-D3-4,JD,GX,CIAR,3,20,0.15,
2023-04-25,5,M1-D1-A1,GX,GX,ANGE,2,48,0.04,
2023-04-25,5,M1-D1-A1,GX,GX,CIAR,6,20,0.30,
2023-04-25,5,M1-D1-H2,JD,GX,HEHE,2,48,0.04,
2023-04-25,5,M1-D1-H2,JD,GX,CIAR,3,20,0.15,
2023-04-25,5,M1-D1-R2,JD,GX,RUHI,11,48,,
2023-04-25,5,M1-D1-R2,JD,GX,CIAR,6,20,0.30,
2023-04-25,5,M4-D2-1,GX,GX,HEHE,3,50,0.06,
2023-04-25,5,M4-D2-1,GX,GX,RUHI,18,50,0.36,
2023-04-25,5,M4-D2-1,GX,GX,ANGE,9,50,0.18,
2023-04-25,5,M4-D2-1,GX,GX,MOFI,6,50,0.12,
2023-04-25,5,M4-D2-1,GX,GX,CIAR,7,20,0.35,
2023-04-25,5,M1-D3-R1,JD,GX,RUHI,132,400,0.33,
2023-04-25,5,M1-D3-R1,JD,GX,CIAR,5,20,0.25,
2023-04-25,5,S07,JD,GX,-,0,,,
2023-04-25,5,M1-D3-M1,JD,GX,MOFI,167,400,0.42,
2023-04-25,5,M1-D3-M1,JD,GX,CIAR,7,20,0.35,
2023-04-25,5,M1-D2-O2,JD,GX,OEBI,45,200,0.23,
2023-04-25,5,M1-D2-O2,JD,GX,CIAR,6,20,0.30,
2023-04-25,5,S02,JD,GX,-,0,,,
2023-04-25,5,M1-D3-M3,JD,GX,MOFI,223,400,0.56,
2023-04-25,5,M1-D3-M3,JD,GX,CIAR,4,20,0.20,
2023-04-25,5,M1-D3-M2,JD,GX,MOFI,124,400,0.31,
2023-04-25,5,M1-D3-M2,JD,GX,CIAR,8,20,0.40,
2023-04-25,5,M1-D2-H3,JD,GX,HEHE,13,200,0.07,
2023-04-25,5,M1-D2-H3,JD,GX,CIAR,6,20,0.30,
2023-04-25,5,S10,JD,GX,-,0,,,
2023-04-25,5,M2-D1-4,JD,GX,MOFI,24,24,1.00,
2023-04-25,5,M2-D1-4,JD,GX,OEBI,8,24,0.33,
2023-04-25,5,M2-D1-4,JD,GX,CIAR,7,20,0.35,
2023-04-25,5,M4-D2-4,JD,GX,OEBI,17,50,0.34,
2023-04-25,5,M4-D2-4,JD,GX,RUHI,12,50,0.24,
2023-04-25,5,M4-D2-4,JD,GX,ANGE,4,50,0.08,
2023-04-25,5,M4-D2-4,JD,GX,HEHE,3,50,0.06,
2023-04-25,5,M4-D2-4,JD,GX,CIAR,5,20,0.25,
2023-04-25,5,M4-D1-2,GX,GX,OEBI,4,12,0.33,
2023-04-25,5,M4-D1-2,GX,GX,HEHE,1,12,0.08,
2023-04-25,5,M4-D1-2,GX,GX,ANGE,1,12,0.08,
2023-04-25,5,M4-D1-2,GX,GX,MOFI,1,12,0.08,
2023-04-25,5,M4-D1-2,GX,GX,CIAR,5,20,0.25,
2023-04-25,5,M1-D2-M2,JD,GX,MOFI,61,200,0.31,
2023-04-25,5,M1-D2-M2,JD,GX,CIAR,5,20,0.25,
2023-04-25,5,M1-D3-M5,GX,GX,MOFI,174,400,0.44,
2023-04-25,5,M1-D3-M5,GX,GX,CIAR,3,20,0.15,
2023-04-25,5,M1-D2-R3,JD,GX,RUHI,28,200,0.14,
2023-04-25,5,M1-D2-R3,JD,GX,CIAR,3,20,0.15,
2023-04-25,5,S09,JD,GX,-,0,,,
2023-04-25,5,M1-D3-O2,JD,GX,OEBI,145,400,0.36,
2023-04-25,5,M1-D3-O2,JD,GX,CIAR,9,20,0.45,
2023-04-25,5,M1-D3-A5,JD,GX,ANGE,61,400,0.15,
2023-04-25,5,M1-D3-A5,JD,GX,CIAR,7,20,0.35,
2023-04-25,5,M4-D3-5,JD,GX,OEBI,47,100,0.47,
2023-04-25,5,M4-D3-5,JD,GX,HEHE,12,100,0.12,
2023-04-25,5,M4-D3-5,JD,GX,RUHI,56,100,0.56,
2023-04-25,5,M4-D3-5,JD,GX,MOFI,5,100,0.05,
2023-04-25,5,M4-D3-5,JD,GX,CIAR,6,20,0.30,
2023-04-25,5,M1-D1-R5,JD,GX,RUHI,16,48,,
2023-04-25,5,M1-D1-R5,JD,GX,CIAR,5,20,0.25,
2023-04-25,5,M2-D3-5,JD,GX,RUHI,60,200,0.30,
2023-04-25,5,M2-D3-5,JD,GX,MOFI,66,200,0.33,
2023-04-25,5,M2-D3-5,JD,GX,CIAR,1,20,0.05,
2023-04-25,5,M1-C4,JD,GX,CIAR,10,20,0.50,
2023-04-25,5,M1-C5,JD,GX,CIAR,8,20,0.40,
2023-04-25,5,M1-D1-O5,JD,GX,OEBI,21,48,0.44,
2023-04-25,5,M1-D1-O5,JD,GX,CIAR,1,20,0.05,
2023-04-25,5,M4-D1-3,JD,GX,OEBI,5,12,0.42,
2023-04-25,5,M4-D1-3,JD,GX,ANGE,1,12,0.08,
2023-04-25,5,M4-D1-3,JD,GX,RUHI,2,12,0.17,
2023-04-25,5,M4-D1-3,JD,GX,MOFI,3,12,0.25,
2023-04-25,5,M4-D1-3,JD,GX,CIAR,0,20,0.00,
2023-04-25,5,M1-D3-R3,JD,GX,RUHI,78,400,0.20,
2023-04-25,5,M1-D3-R3,JD,GX,CIAR,2,20,0.10,
2023-04-25,5,M2-D2-1,JD,GX,RUHI,35,100,0.35,
2023-04-25,5,M2-D2-1,JD,GX,HEHE,3,100,0.03,
2023-04-25,5,M2-D2-1,JD,GX,CIAR,6,20,0.30,
2023-04-25,5,M1-D2-H1,JD,GX,HEHE,9,200,0.05,
2023-04-25,5,M1-D2-H1,JD,GX,CIAR,3,20,0.15,
2023-04-25,5,S06,JD,GX,-,0,,,
2023-04-25,5,M1-D1-M1,JD,GX,MOFI,18,48,0.38,
2023-04-25,5,M1-D1-M1,JD,GX,CIAR,5,20,0.25,
2023-04-28,5,M2-D3-3,GX,GX,OEBI,82,200,0.41,
2023-04-28,5,M2-D3-3,GX,GX,ANGE,39,200,0.20,
2023-04-28,5,M2-D3-3,GX,GX,CIAR,7,20,0.35,
2023-04-28,5,M1-D2-R4,GX,GX,RUHI,44,200,0.22,
2023-04-28,5,M1-D2-R4,GX,GX,CIAR,3,20,0.15,
2023-04-28,5,M1-D2-A5,GX,GX,ANGE,16,200,0.08,
2023-04-28,5,M1-D2-A5,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,M1-D1-A3,GX,GX,ANGE,6,48,0.13,
2023-04-28,5,M1-D1-A3,GX,GX,CIAR,7,20,0.35,
2023-04-18,4,M4-D1-5,GX,GX,CIAR,3,20,0.15,
2023-04-28,5,M4-D1-5,GX,GX,RUHI,3,12,0.25,
2023-04-28,5,M4-D1-5,GX,GX,MOFI,4,12,0.33,
2023-04-28,5,M4-D1-5,GX,GX,OEBI,3,12,0.25,
2023-04-28,5,M4-D1-5,GX,GX,HEHE,0,12,0.00,
2023-04-28,5,M4-D1-5,GX,GX,CIAR,5,20,0.25,
2023-04-28,5,M1-D1-H3,GX,GX,HEHE,1,48,0.02,
2023-04-28,5,M1-D1-H3,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,M1-D2-A2,GX,GX,ANGE,24,200,0.12,
2023-04-28,5,M1-D2-A2,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,M2-D1-2,GX,GX,OEBI,11,24,0.46,
2023-04-28,5,M2-D1-2,GX,GX,RUHI,4,24,0.17,
2023-04-28,5,M2-D1-2,GX,GX,CIAR,5,20,0.25,
2023-04-28,5,M1-D2-O1,GX,GX,OEBI,82,200,0.41,
2023-04-28,5,M1-D2-O1,GX,GX,CIAR,3,20,0.15,
2023-04-18,4,M2-D1-3,GX,GX,HEHE,0,24,0.00,
2023-04-28,5,M2-D1-3,GX,GX,ANGE,4,24,0.17,
2023-04-28,5,M2-D1-3,GX,GX,HEHE,0,24,0.00,
2023-04-28,5,M2-D1-3,GX,GX,CIAR,6,20,0.30,
2023-04-28,5,M2-D2-5,GX,GX,ANGE,19,100,0.19,
2023-04-28,5,M2-D2-5,GX,GX,RUHI,20,100,0.2,
2023-04-28,5,M2-D2-5,GX,GX,CIAR,7,20,0.35,
2023-04-28,5,M1-D3-R4,GX,GX,RUHI,89,400,0.22,
2023-04-28,5,M1-D3-R4,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,M1-C3,GX,GX,CIAR,8,20,0.40,
2023-04-28,5,M4-D1-4,GX,GX,ANGE,1,12,0.08,
2023-04-28,5,M4-D1-4,GX,GX,OEBI,3,12,0.25,
2023-04-28,5,M4-D1-4,GX,GX,HEHE,0,12,0.00,
2023-04-28,5,M4-D1-4,GX,GX,RUHI,6,12,0.50,
2023-04-28,5,M4-D1-4,GX,GX,CIAR,2,20,0.10,
2023-04-28,5,M1-D2-R5,GX,GX,RUHI,43,200,0.22,
2023-04-28,5,M1-D2-R5,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,M1-D3-R5,GX,GX,RUHI,93,400,0.23,
2023-04-28,5,M1-D3-R5,GX,GX,CIAR,6,20,0.30,
2023-04-28,5,M1-D1-A5,GX,GX,ANGE,9,48,0.19,
2023-04-28,5,M1-D1-A5,GX,GX,CIAR,6,20,0.30,
2023-04-28,5,M1-D3-O5,GX,GX,OEBI,190,400,0.48,
2023-04-28,5,M1-D3-O5,GX,GX,CIAR,2,20,0.10,
2023-04-28,5,M1-D3-O3,GX,GX,OEBI,171,400,0.43,
2023-04-28,5,M1-D3-O3,GX,GX,CIAR,3,20,0.15,
2023-04-28,5,M1-C2,GX,GX,CIAR,11,20,0.55,
2023-04-28,5,M2-D3-2,GX,GX,MOFI,81,200,0.41,
2023-04-28,5,M2-D3-2,GX,GX,HEHE,7,200,0.04,
2023-04-28,5,M2-D3-2,GX,GX,CIAR,6,20,0.30,
2023-04-28,5,M1-D1-M5,GX,GX,MOFI,19,48,0.40,
2023-04-28,5,M1-D1-M5,GX,GX,CIAR,3,20,0.15,
2023-04-28,5,M1-D3-O4,GX,GX,OEBI,161,400,0.40,
2023-04-28,5,M1-D3-O4,GX,GX,CIAR,7,20,0.35,
2023-04-28,5,M1-D2-M3,GX,GX,MOFI,82,200,0.41,
2023-04-28,5,M1-D2-M3,GX,GX,CIAR,9,20,0.45,
2023-04-28,5,M1-D3-M4,GX,GX,MOFI,132,400,0.33,
2023-04-28,5,M1-D3-M4,GX,GX,CIAR,8,20,0.40,
2023-04-28,5,M1-D3-A3,GX,GX,ANGE,59,400,0.15,
2023-04-28,5,M1-D3-A3,GX,GX,CIAR,3,20,0.15,
2023-04-28,5,M2-D1-1,GX,GX,OEBI,5,24,0.21,
2023-04-28,5,M2-D1-1,GX,GX,HEHE,0,24,0.00,
2023-04-28,5,M2-D1-1,GX,GX,CIAR,4,20,0.20,
2023-04-13,3,M2-D1-1,GX,JD,HEHE,0,24,0.00,
2023-04-28,5,M4-D2-5,GX,GX,MOFI,7,50,0.14,
2023-04-28,5,M4-D2-5,GX,GX,RUHI,11,50,0.22,
2023-04-28,5,M4-D2-5,GX,GX,OEBI,15,50,0.30,
2023-04-28,5,M4-D2-5,GX,GX,HEHE,2,50,0.04,
2023-04-28,5,M4-D2-5,GX,GX,CIAR,1,20,0.05,
2023-04-28,5,M1-D1-R1,GX,GX,RUHI,8,48,,
2023-04-28,5,M1-D1-R1,GX,GX,CIAR,6,20,0.30,
2023-04-28,5,M2-D2-4,GX,GX,MOFI,46,100,0.46,
2023-04-28,5,M2-D2-4,GX,GX,ANGE,6,100,0.06,
2023-04-28,5,M2-D2-4,GX,GX,CIAR,5,20,0.25,
2023-04-28,5,M1-D1-M3,GX,GX,MOFI,11,48,0.23,
2023-04-28,5,M1-D1-M3,GX,GX,CIAR,6,20,0.30,
2023-04-28,5,M2-D3-1,GX,GX,RUHI,26,200,0.13,
2023-04-28,5,M2-D3-1,GX,GX,ANGE,20,200,0.10,
2023-04-28,5,M2-D3-1,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,M1-D2-O5,GX,GX,OEBI,101,200,0.51,
2023-04-28,5,M1-D2-O5,GX,GX,CIAR,3,20,0.15,
2023-04-28,5,M1-D3-H1,GX,GX,HEHE,36,400,0.09,
2023-04-28,5,M1-D3-H1,GX,GX,CIAR,9,20,0.45,1 seedling died (GX)
2023-04-28,5,M1-D1-M4,GX,GX,MOFI,16,48,0.33,
2023-04-28,5,M1-D1-M4,GX,GX,CIAR,8,20,0.40,
2023-04-28,5,M1-D1-O4,GX,GX,OEBI,18,48,0.38,
2023-04-28,5,M1-D1-O4,GX,GX,CIAR,3,20,0.15,
2023-04-28,5,M1-D2-H5,GX,GX,HEHE,21,200,0.11,
2023-04-28,5,M1-D2-H5,GX,GX,CIAR,5,20,0.25,
2023-04-19,4,M1-D1-R4,GX,GX,RUHI,7,48,0.15,
2023-04-28,5,M1-D1-R4,GX,GX,RUHI,11,48,0.23,
2023-04-19,4,M1-D1-R4,GX,JD,CIAR,2,20,0.10,
2023-04-28,5,M1-D1-R4,GX,GX,CIAR,2,20,0.10,
2023-04-28,5,S03,GX,GX,-,0,,,
2023-04-28,5,M1-D2-M4,GX,GX,MOFI ,40,200,0.20,
2023-04-28,5,M1-D2-M4,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,M1-D2-A1,GX,GX,ANGE,18,200,0.09,
2023-04-28,5,M1-D2-A1,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,M1-D2-A4,GX,GX,ANGE,36,200,0.18,
2023-04-28,5,M1-D2-A4,GX,GX,CIAR,10,20,0.50,
2023-04-28,5,S05,GX,GX,-,0,,,
2023-04-28,5,M1-D1-H5,GX,GX,HEHE,1,48,0.02,
2023-04-28,5,M1-D1-H5,GX,GX,CIAR,6,20,0.30,
2023-04-28,5,M4-D1-1,GX,GX,ANGE,0,12,0.00,
2023-04-28,5,M4-D1-1,GX,GX,MOFI,4,12,0.33,
2023-04-28,5,M4-D1-1,GX,GX,HEHE,0,12,0.00,
2023-04-28,5,M4-D1-1,GX,GX,RUHI,2,12,0.17,
2023-04-28,5,M4-D1-1,GX,GX,CIAR,5,20,0.25,
2023-04-28,5,M1-D3-O1,GX,GX,OEBI,142,400,0.36,
2023-04-28,5,M1-D3-O1,GX,GX,CIAR,7,20,0.35,
2023-04-28,5,M1-D2-A3,GX,GX,ANGE,26,200,0.13,
2023-04-28,5,M1-D2-A3,GX,GX,CIAR,8,20,0.40,
2023-04-28,5,M1-D1-O1,GX,GX,OEBI,20,48,0.42,
2023-04-28,5,M1-D1-O1,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,M1-D1-H1,GX,GX,HEHE,7,48,0.15,
2023-04-28,5,M1-D1-H1,GX,GX,CIAR,3,20,0.15,
2023-04-28,5,M1-D2-O3,GX,GX,OEBI,68,200,0.34,
2023-04-28,5,M1-D2-O3,GX,GX,CIAR,5,20,0.25,
2023-04-28,5,M1-D1-O3,GX,GX,OEBI,33,48,0.69,
2023-04-28,5,M1-D1-O3,GX,GX,CIAR,9,20,0.45,
2023-04-28,5,M1-C1,GX,GX,CIAR,4,20,0.20,
2023-04-28,5,S01,GX,GX,-,0,,,
2023-05-11,7,S05,GX,GX,-,0,,,
2023-04-28,5,M1-D3-H2,GX,GX,HEHE,17,400,0.04,
2023-04-28,5,M1-D3-H2,GX,GX,CIAR,3,20,0.15,
2023-04-28,5,M1-D1-A2,GX,GX,ANGE,5,48,0.10,
2023-04-28,5,M1-D1-A2,GX,GX,CIAR,5,20,0.25,
2023-04-28,5,M1-D1-O2,GX,GX,OEBI,10,48,0.21,
2023-04-28,5,M1-D1-O2,GX,GX,CIAR,1,20,0.05,
2023-04-28,5,M1-D1-R3,GX,GX,RUHI,11,48,,
2023-04-28,5,M1-D1-R3,GX,GX,CIAR,2,20,0.10,
2023-04-28,5,M1-D2-H4,GX,GX,HEHE,9,200,0.05,
2023-04-28,5,M1-D2-H4,GX,GX,CIAR,6,20,0.30,
2023-04-28,5,M1-D3-H4,GX,GX,HEHE,22,400,0.06,
2023-04-28,5,M1-D3-H4,GX,GX,CIAR,6,20,0.30,
2023-04-28,5,M1-D2-H2,GX,GX,HEHE,9,200,0.05,
2023-04-28,5,M1-D2-H2,GX,GX,CIAR,2,20,0.10,
2023-05-04,6,M1-D2-A4,GX,GX,ANGE,37,200,0.19,
2023-05-04,6,M1-D2-A4,GX,GX,CIAR,10,20,0.50,
2023-05-04,6,S06,GX,GX,-,0,,,
2023-05-04,6,M1-D3-O1,GX,GX,OEBI,142,400,0.36,
2023-05-04,6,M1-D3-O1,GX,GX,CIAR,7,20,0.35,
2023-05-04,6,M1-D3-A1,GX,GX,ANGE,77,400,0.19,
2023-05-04,6,M1-D3-A1,GX,GX,CIAR,8,20,0.40,
2023-05-04,6,M1-D3-M3,GX,GX,MOFI,215,400,0.54,
2023-05-04,6,M1-D3-M3,GX,GX,CIAR,5,20,0.25,
2023-05-04,6,M1-D2-O4,GX,GX,OEBI,90,200,0.45,
2023-05-04,6,M1-D2-O4,GX,GX,CIAR,4,20,0.20,
2023-05-04,6,M2-D3-3,GX,GX,OEBI,88,200,0.44,
2023-05-04,6,M2-D3-3,GX,GX,ANGE,42,200,0.21,
2023-05-04,6,M2-D3-3,GX,GX,CIAR,8,20,0.40,
2023-05-04,6,M4-D1-5,GX,GX,RUHI,4,12,0.33,
2023-05-04,6,M4-D1-5,GX,GX,MOFI,4,12,0.33,
2023-05-04,6,M4-D1-5,GX,GX,OEBI,3,12,0.25,
2023-05-04,6,M4-D1-5,GX,GX,HEHE,0,12,0.00,
2023-05-04,6,M4-D1-5,GX,GX,CIAR,7,20,0.35,
2023-05-04,6,M1-D1-M1,GX,GX,MOFI,18,48,0.38,
2023-05-04,6,M1-D1-M1,GX,GX,CIAR,7,20,0.35,
2023-05-04,6,M1-D2-H3,GX,GX,HEHE,14,200,0.07,
2023-05-04,6,M1-D2-H3,GX,GX,CIAR,6,20,0.30,
2023-05-04,6,M4-D2-1,GX,GX,HEHE,3,50,0.06,
2023-05-04,6,M4-D2-1,GX,GX,RUHI,22,50,0.44,
2023-05-04,6,M4-D2-1,GX,GX,ANGE,10,50,0.20,
2023-05-04,6,M4-D2-1,GX,GX,MOFI,6,50,0.12,
2023-05-04,6,M4-D2-1,GX,GX,CIAR,6,20,0.30,
2023-05-04,6,M4-D3-2,GX,GX,MOFI,18,100,0.18,
2023-05-04,6,M4-D3-2,GX,GX,HEHE,7,100,0.07,
2023-05-04,6,M4-D3-2,GX,GX,OEBI,24,100,0.24,
2023-05-04,6,M4-D3-2,GX,GX,ANGE,14,100,0.14,
2023-05-04,6,M4-D3-2,GX,GX,CIAR,5,20,0.25,
2023-05-04,6,M2-D3-4,GX,GX,OEBI,72,200,0.36,
2023-05-04,6,M2-D3-4,GX,GX,HEHE,8,200,0.04,
2023-05-04,6,M2-D3-4,GX,GX,CIAR,3,20,0.15,
2023-05-04,6,M1-D2-H4,GX,GX,HEHE,10,200,0.05,
2023-05-04,6,M1-D2-H4,GX,GX,CIAR,5,20,0.25,
2023-05-04,6,M4-D3-1,GX,GX,HEHE,6,100,0.06,
2023-05-04,6,M4-D3-1,GX,GX,RUHI,22,100,0.22,
2023-05-04,6,M4-D3-1,GX,GX,MOFI,35,100,0.35,
2023-05-04,6,M4-D3-1,GX,GX,ANGE,4,100,0.04,
2023-05-04,6,M4-D3-1,GX,GX,CIAR,5,20,0.25,
2023-05-04,6,M1-D1-A4,GX,GX,ANGE,7,48,0.15,
2023-05-04,6,M1-D1-A4,GX,GX,CIAR,8,20,0.40,
2023-04-25,5,M1-D2-M5,GX,GX,CIAR,2,20,0.10,
2023-05-04,6,M1-D2-R1,GX,GX,RUHI,53,200,0.27,
2023-05-04,6,M1-D2-R1,GX,GX,CIAR,5,20,0.25,
2023-05-04,6,M1-D1-H4,GX,GX,HEHE,1,48,0.02,
